,"{'course': 0.10542168674698796, 'introduction': 0.03765060240963856, 'topics': 0.02108433734939759, 'entrepreneurial': 0.0015060240963855422, 'focus': 0.010542168674698794, 'concepts': 0.009036144578313253, 'policies': 0.0015060240963855422, 'financial': 0.0015060240963855422, 'key': 0.0015060240963855422, 'develop': 0.0015060240963855422, 'stage': 0.007530120481927711, 'nature': 0.004518072289156626, 'study': 0.018072289156626505, 'advanced': 0.02108433734939759, 'ideation': 0.0015060240963855422, 'main': 0.0030120481927710845, 'examines': 0.0015060240963855422, 'diagnostic': 0.0015060240963855422, 'synthesis': 0.0030120481927710845, 'review': 0.02108433734939759, 'theory': 0.009036144578313253, 'indepth': 0.006024096385542169, 'theories': 0.007530120481927711, 'economic': 0.0015060240963855422, 'continuation': 0.0030120481927710845, 'provides': 0.0015060240963855422, 'definition': 0.004518072289156626, 'credit': 0.0015060240963855422, 'markets': 0.0030120481927710845, 'modern': 0.0015060240963855422, 'students': 0.004518072289156626, 'international': 0.006024096385542169, 'foundation': 0.0015060240963855422, 'assess': 0.0015060240963855422, 'emerging': 0.0015060240963855422, 'systemic': 0.0015060240963855422, 'seminars': 0.016566265060240965, 'preparation': 0.004518072289156626, 'exposure': 0.0015060240963855422, 'overview': 0.01355421686746988, 'brief': 0.004518072289156626, 'strategic': 0.006024096385542169, 'innovation': 0.0015060240963855422, 'corporate': 0.0015060240963855422, 'stages': 0.0015060240963855422, 'capstone': 0.0015060240963855422, 'highly': 0.0015060240963855422, 'internet': 0.0015060240963855422, 'personal': 0.0015060240963855422, 'organizations': 0.0015060240963855422, 'integrative': 0.0030120481927710845, 'cases': 0.0015060240963855422, 'discussions': 0.0015060240963855422, 'gives': 0.0015060240963855422, 'integrates': 0.0015060240963855422, 'information': 0.0015060240963855422, 'covers': 0.0030120481927710845, 'securities': 0.0030120481927710845, 'derivatives': 0.004518072289156626, 'foreign': 0.0015060240963855422, 'ethical': 0.0015060240963855422, 'nontraditional': 0.0015060240963855422, 'current': 0.004518072289156626, 'networking': 0.0015060240963855422, 'implementation': 0.0015060240963855422, 'work': 0.0015060240963855422, 'internship': 0.0030120481927710845, 'predictive': 0.0015060240963855422, 'student': 0.006024096385542169, 'managerial': 0.0015060240963855422, 'working': 0.0015060240963855422, 'marketing': 0.0015060240963855422, 'human': 0.0015060240963855422, 'conceptual': 0.0030120481927710845, 'cost': 0.0015060240963855422, 'canadian': 0.0015060240963855422, 'consumer': 0.0015060240963855422, 'national': 0.0015060240963855422, 'top': 0.0015060240963855422, 'quantitative': 0.0030120481927710845, 'project': 0.006024096385542169, 'business': 0.004518072289156626, 'planning': 0.0015060240963855422, 'reduction': 0.0015060240963855422, 'analysis': 0.006024096385542169, 'basic': 0.009036144578313253, 'allows': 0.0015060240963855422, 'principles': 0.010542168674698794, 'research': 0.006024096385542169, 'relationship': 0.0030120481927710845, 'behavioural': 0.0030120481927710845, 'assessment': 0.006024096385542169, 'formulation': 0.0030120481927710845, 'contingency': 0.0015060240963855422, 'changing': 0.0015060240963855422, 'equity': 0.0015060240963855422, 'accounting': 0.0015060240963855422, 'understanding': 0.0015060240963855422, 'qualitative': 0.0015060240963855422, 'elements': 0.0030120481927710845, 'design': 0.010542168674698794, 'legal': 0.0015060240963855422, 'importance': 0.0015060240963855422, 'management': 0.0015060240963855422, 'common': 0.0015060240963855422, 'efficient': 0.0015060240963855422, 'seminar': 0.006024096385542169, 'every': 0.0015060240963855422, 'fundamentals': 0.0030120481927710845, 'object': 0.0015060240963855422, 'heredity': 0.0015060240963855422, 'physical': 0.0030120481927710845, 'descriptive': 0.0030120481927710845, 'social': 0.0015060240963855422, 'developmental': 0.0015060240963855422, 'statistical': 0.0030120481927710845, 'methodology': 0.0015060240963855422, 'examination': 0.015060240963855422, 'psychology': 0.0015060240963855422, 'verbal': 0.0015060240963855422, 'learning': 0.0015060240963855422, 'problem': 0.0015060240963855422, 'theoretical': 0.004518072289156626, 'fundamental': 0.006024096385542169, 'relationships': 0.0015060240963855422, 'selection': 0.0015060240963855422, 'psychological': 0.0015060240963855422, 'language': 0.0015060240963855422, 'empirical': 0.0015060240963855422, 'neural': 0.0015060240963855422, 'major': 0.0030120481927710845, 'rationale': 0.0015060240963855422, 'development': 0.010542168674698794, 'readings': 0.0015060240963855422, 'sexual': 0.0015060240963855422, 'construction': 0.0015060240963855422, 'philosophical': 0.0015060240963855422, 'history': 0.0015060240963855422, 'animal': 0.0015060240963855422, 'physiological': 0.0015060240963855422, 'lectures': 0.0015060240963855422, 'completion': 0.0015060240963855422, 'sleep': 0.0015060240963855422, 'roles': 0.0015060240963855422, 'practical': 0.01355421686746988, 'critical': 0.018072289156626505, 'integration': 0.0015060240963855422, 'contemporary': 0.0030120481927710845, 'general': 0.007530120481927711, 'guidance': 0.0015060240963855422, 'conception': 0.0030120481927710845, 'historical': 0.006024096385542169, 'survey': 0.0030120481927710845, 'constructs': 0.0030120481927710845, 'patterns': 0.0030120481927710845, 'issues': 0.007530120481927711, 'use': 0.0030120481927710845, 'recent': 0.0030120481927710845, 'epistemological': 0.0030120481927710845, 'seminarstutorials': 0.004518072289156626, 'systematic': 0.0015060240963855422, 'normal': 0.0030120481927710845, 'psychosocial': 0.0030120481927710845, 'phases': 0.0015060240963855422, 'selected': 0.025602409638554216, 'comprehensive': 0.0015060240963855422, 'seminartutorial': 0.0015060240963855422, 'sociohistorical': 0.0015060240963855422, 'sujets': 0.0030120481927710845, 'concept': 0.004518072289156626, 'core': 0.0030120481927710845, 'sociocultural': 0.0015060240963855422, 'directed': 0.0030120481927710845, 'solution': 0.0015060240963855422, 'sequences': 0.0015060240963855422, 'polynomial': 0.0015060240963855422, 'intuitive': 0.0015060240963855422, 'improper': 0.0015060240963855422, 'second': 0.0015060240963855422, 'integrals': 0.0015060240963855422, 'instantaneous': 0.0015060240963855422, 'probability': 0.006024096385542169, 'vector': 0.0030120481927710845, 'groups': 0.0030120481927710845, 'extrema': 0.0015060240963855422, 'quick': 0.0015060240963855422, 'euclidean': 0.0015060240963855422, 'concise': 0.0015060240963855422, 'metric': 0.0015060240963855422, 'complex': 0.0015060240963855422, 'systems': 0.0015060240963855422, 'rings': 0.0015060240963855422, 'sets': 0.0015060240963855422, 'series': 0.0015060240963855422, 'trees': 0.0015060240963855422, 'formal': 0.0030120481927710845, 'multivariate': 0.0030120481927710845, 'distribution': 0.0030120481927710845, 'time': 0.0015060240963855422, 'roots': 0.0030120481927710845, 'banach': 0.0030120481927710845, 'modelling': 0.0030120481927710845, 'noetherian': 0.0030120481927710845, 'structure': 0.0015060240963855422, 'group': 0.0030120481927710845, 'linear': 0.0030120481927710845, 'topological': 0.0030120481927710845, 'manifolds': 0.0015060240963855422, 'covering': 0.0030120481927710845, 'laws': 0.0030120481927710845, 'limit': 0.0030120481927710845, 'tensor': 0.0015060240963855422, 'representation': 0.0030120481927710845, 'paths': 0.0030120481927710845, 'principle': 0.0015060240963855422, 'discriminant': 0.0015060240963855422, 'simulation': 0.0015060240963855422, 'multiway': 0.0015060240963855422, 'optimization': 0.0015060240963855422, 'network': 0.0015060240963855422, 'ordinary': 0.0015060240963855422, 'one': 0.0015060240963855422, 'firstorder': 0.0015060240963855422, 'prime': 0.0015060240963855422, 'foundations': 0.0015060240963855422, 'brownian': 0.0015060240963855422, 'pure': 0.0015060240963855422, 'floating': 0.0015060240963855422, 'visualization': 0.0015060240963855422, 'resampling': 0.0015060240963855422, 'asymptotic': 0.0015060240963855422, 'confidence': 0.0015060240963855422, 'unequal': 0.0015060240963855422, 'markov': 0.0015060240963855422, 'space': 0.0015060240963855422, 'lossless': 0.0015060240963855422, 'projectoriented': 0.0015060240963855422, 'exam': 0.01957831325301205, 'cet': 0.0015060240963855422, 'syllabus': 0.0015060240963855422, 'computing': 0.0015060240963855422, 'discrete': 0.0015060240963855422, 'presentation': 0.0015060240963855422, 'differences': 0.0015060240963855422, 'professionalism': 0.0015060240963855422, 'regular': 0.0015060240963855422, 'recursive': 0.0015060240963855422, 'notion': 0.0015060240963855422, 'computational': 0.004518072289156626, 'communication': 0.0015060240963855422, 'dna': 0.0015060240963855422, 'interactive': 0.0015060240963855422, 'security': 0.0030120481927710845, 'models': 0.0015060240963855422, 'big': 0.0015060240963855422, 'onesemester': 0.0015060240963855422, 'materialized': 0.0015060240963855422, 'kr': 0.0015060240963855422, 'introductory': 0.0015060240963855422, 'methodologies': 0.0015060240963855422, 'software': 0.0015060240963855422, 'dimensional': 0.0015060240963855422, 'specialized': 0.0015060240963855422, 'simple': 0.0015060240963855422, 'collective': 0.0015060240963855422, 'multiprocessor': 0.0015060240963855422, 'hardware': 0.0015060240963855422, 'link': 0.0015060240963855422, 'selforganized': 0.0015060240963855422, 'bayesian': 0.0015060240963855422, 'convergence': 0.0015060240963855422, 'data': 0.0015060240963855422, 'algorithmic': 0.0015060240963855422, 'distributed': 0.0015060240963855422, 'basis': 0.0015060240963855422, 'mathematical': 0.0015060240963855422, 'wireless': 0.0015060240963855422, 'ecommerce': 0.0015060240963855422, 'computerized': 0.0015060240963855422, 'twosession': 0.0015060240963855422, 'within': 0.0015060240963855422, 'committee': 0.0015060240963855422}"
communication,"{'used': 0.06451612903225806, 'skills': 0.03225806451612903, 'different': 0.03225806451612903, 'presentations': 0.03225806451612903, 'relation': 0.03225806451612903, 'management': 0.03225806451612903, 'systems': 0.06451612903225806, 'theory': 0.03225806451612903, 'inclass': 0.03225806451612903, 'across': 0.03225806451612903, 'synaptic': 0.03225806451612903, 'assessment': 0.0967741935483871, 'social': 0.06451612903225806, 'process': 0.06451612903225806, 'database': 0.03225806451612903, 'building': 0.03225806451612903, 'complexity': 0.03225806451612903, 'networks': 0.06451612903225806, 'services': 0.03225806451612903, 'protocol': 0.03225806451612903, 'primitives': 0.03225806451612903, 'resource': 0.03225806451612903, 'protocols': 0.03225806451612903, 'queuing': 0.03225806451612903}"
used,"{'oversee': 0.1, 'support': 0.05, 'better': 0.05, 'develop': 0.05, 'cooling': 0.05, 'multivariate': 0.05, 'extensively': 0.05, 'administration': 0.05, 'theoretical': 0.05, 'help': 0.05, 'delineate': 0.05, 'social': 0.1, 'individuals': 0.1, 'applications': 0.05, 'course': 0.1, 'authentication': 0.05}"
oversee,"{'organizations': 0.5, 'portfolio': 0.5}"
organizations,"{'human': 0.058823529411764705, 'students': 0.058823529411764705, 'work': 0.058823529411764705, 'individuals': 0.029411764705882353, 'integration': 0.058823529411764705, 'roles': 0.029411764705882353, 'hr': 0.029411764705882353, 'unionmanagement': 0.058823529411764705, 'change': 0.029411764705882353, 'wish': 0.029411764705882353, 'leases': 0.029411764705882353, 'webbased': 0.029411764705882353, 'principles': 0.029411764705882353, 'analysis': 0.029411764705882353, 'models': 0.029411764705882353, 'adopting': 0.029411764705882353, 'topics': 0.029411764705882353, 'structure': 0.029411764705882353, 'goals': 0.029411764705882353, 'environment': 0.029411764705882353, 'consulting': 0.029411764705882353, 'service': 0.029411764705882353, 'written': 0.029411764705882353, 'intergroup': 0.029411764705882353, 'systems': 0.08823529411764706, 'program': 0.058823529411764705}"
human,"{'financial': 0.05405405405405406, 'resources': 0.21621621621621623, 'resource': 0.16216216216216217, 'rights': 0.08108108108108109, 'organizational': 0.02702702702702703, 'development': 0.02702702702702703, 'sexual': 0.08108108108108109, 'sexuality': 0.05405405405405406, 'behaviour': 0.16216216216216217, 'evolution': 0.02702702702702703, 'neuropsychology': 0.02702702702702703, 'visual': 0.02702702702702703, 'factors': 0.02702702702702703, 'modeling': 0.02702702702702703}"
financial,"{'physical': 0.0625, 'statements': 0.21875, 'accounting': 0.03125, 'reporting': 0.15625, 'environment': 0.09375, 'plan': 0.03125, 'firms': 0.03125, 'presentations': 0.0625, 'statement': 0.09375, 'sector': 0.03125, 'markets': 0.03125, 'investment': 0.03125, 'futures': 0.03125, 'institutions': 0.03125, 'time': 0.03125, 'transactions': 0.03125}"
physical,"{'material': 0.09090909090909091, 'human': 0.045454545454545456, 'psychological': 0.13636363636363635, 'cognitive': 0.045454545454545456, 'emotional': 0.045454545454545456, 'health': 0.045454545454545456, 'world': 0.045454545454545456, 'mental': 0.09090909090909091, 'abuse': 0.09090909090909091, 'intuition': 0.045454545454545456, 'database': 0.09090909090909091, 'security': 0.045454545454545456, 'genetic': 0.045454545454545456, 'medium': 0.045454545454545456, 'modeling': 0.045454545454545456, 'link': 0.045454545454545456}"
material,"{'commercial': 0.4, 'covered': 0.2, 'requirements': 0.2, 'topics': 0.2}"
commercial,"{'resources': 0.6666666666666666, 'information': 0.3333333333333333}"
resources,"{'particular': 0.15384615384615385, 'finance': 0.07692307692307693, 'emphasis': 0.07692307692307693, 'organizational': 0.07692307692307693, 'technology': 0.07692307692307693, None: 0.07692307692307693, 'within': 0.07692307692307693, 'implementing': 0.07692307692307693, 'competencies': 0.07692307692307693, 'information': 0.07692307692307693, 'development': 0.07692307692307693, 'management': 0.07692307692307693}"
particular,"{'case': 0.125, 'mobile': 0.0625, 'attention': 0.1875, 'area': 0.0625, 'topic': 0.3125, 'aspect': 0.0625, 'statistical': 0.0625, 'spatial': 0.0625, 'issues': 0.0625}"
case,"{'method': 0.09090909090909091, 'studies': 0.45454545454545453, 'competitions': 0.09090909090909091, 'analysis': 0.045454545454545456, 'preparation': 0.045454545454545456, 'competition': 0.18181818181818182, 'team': 0.045454545454545456, 'study': 0.045454545454545456}"
method,"{'approach': 0.10526315789473684, 'project': 0.05263157894736842, 'encourages': 0.05263157894736842, 'psychology': 0.05263157894736842, 'definite': 0.05263157894736842, 'differential': 0.05263157894736842, 'introduction': 0.05263157894736842, 'least': 0.05263157894736842, 'separation': 0.05263157894736842, 'characteristics': 0.05263157894736842, 'importance': 0.05263157894736842, 'projection': 0.05263157894736842, 'linear': 0.05263157894736842, None: 0.05263157894736842, 'lagrange': 0.05263157894736842, 'classification': 0.05263157894736842, 'duality': 0.05263157894736842, 'course': 0.05263157894736842}"
approach,"{'students': 0.2, 'trade': 0.1, 'international': 0.1, 'methods': 0.1, 'notions': 0.2, 'ratio': 0.1, 'test': 0.1, 'must': 0.1}"
students,"{'introduced': 0.057692307692307696, 'address': 0.038461538461538464, 'financial': 0.019230769230769232, 'role': 0.019230769230769232, 'understanding': 0.019230769230769232, 'get': 0.019230769230769232, 'oversee': 0.038461538461538464, 'must': 0.1346153846153846, 'completed': 0.019230769230769232, 'completing': 0.019230769230769232, 'certificate': 0.019230769230769232, 'explore': 0.019230769230769232, 'developing': 0.019230769230769232, 'expected': 0.019230769230769232, 'work': 0.07692307692307693, 'learn': 0.019230769230769232, 'integrate': 0.019230769230769232, 'also': 0.038461538461538464, 'interested': 0.038461538461538464, 'handson': 0.019230769230769232, 'participation': 0.019230769230769232, 'compete': 0.019230769230769232, 'participate': 0.019230769230769232, 'undertake': 0.019230769230769232, 'enrolled': 0.057692307692307696, 'credited': 0.019230769230769232, 'opportunity': 0.038461538461538464, 'major': 0.019230769230769232, 'school': 0.019230769230769232, 'previously': 0.019230769230769232, 'faculties': 0.019230769230769232, 'taken': 0.019230769230769232, 'required': 0.019230769230769232, 'carry': 0.019230769230769232}"
introduced,"{'art': 0.4, 'modifications': 0.2, 'lisrel': 0.2, 'using': 0.2}"
art,{'logical': 1.0}
logical,"{'problem': 0.5, 'system': 0.25, 'framework': 0.25}"
problem,"{'solving': 0.6842105263157895, 'perception': 0.05263157894736842, 'using': 0.10526315789473684, 'balanced': 0.05263157894736842, None: 0.05263157894736842, 'addressed': 0.05263157894736842}"
solving,"{'addressing': 0.1, 'using': 0.05, 'techniques': 0.05, 'applicable': 0.05, 'etc': 0.05, 'social': 0.05, 'equations': 0.05, 'perspective': 0.05, 'business': 0.1, 'scientific': 0.05, 'algorithm': 0.05, 'program': 0.05, 'gis': 0.05, 'geometric': 0.05, 'scalability': 0.05, 'problems': 0.05, 'hard': 0.05, 'distributed': 0.05}"
addressing,"{'issues': 0.6666666666666666, 'business': 0.3333333333333333}"
issues,"{'corporate': 0.046153846153846156, None: 0.06153846153846154, 'security': 0.015384615384615385, 'advanced': 0.03076923076923077, 'global': 0.015384615384615385, 'concepts': 0.015384615384615385, 'staffing': 0.015384615384615385, 'assessed': 0.015384615384615385, 'administrative': 0.046153846153846156, 'approaches': 0.015384615384615385, 'workplace': 0.015384615384615385, 'facing': 0.015384615384615385, 'within': 0.015384615384615385, 'specific': 0.015384615384615385, 'marketing': 0.015384615384615385, 'change': 0.015384615384615385, 'interorganizational': 0.015384615384615385, 'emerging': 0.015384615384615385, 'cases': 0.015384615384615385, 'technological': 0.015384615384615385, 'raised': 0.015384615384615385, 'economic': 0.015384615384615385, 'export': 0.015384615384615385, 'foundations': 0.015384615384615385, 'associated': 0.046153846153846156, 'concerning': 0.015384615384615385, 'depression': 0.015384615384615385, 'clinical': 0.015384615384615385, 'field': 0.015384615384615385, 'emotional': 0.015384615384615385, 'methodological': 0.046153846153846156, 'literature': 0.015384615384615385, 'posed': 0.015384615384615385, 'practices': 0.03076923076923077, 'pertain': 0.03076923076923077, 'relevant': 0.03076923076923077, 'related': 0.03076923076923077, 'process': 0.015384615384615385, 'cpu': 0.015384615384615385, 'semantic': 0.015384615384615385, 'computer': 0.015384615384615385, 'quality': 0.015384615384615385, 'integrity': 0.015384615384615385, 'power': 0.015384615384615385, 'solutions': 0.015384615384615385, 'design': 0.015384615384615385, 'modeling': 0.015384615384615385, 'handson': 0.015384615384615385, 'reuse': 0.015384615384615385}"
corporate,"{'social': 0.21739130434782608, 'responsibility': 0.08695652173913043, 'marketing': 0.043478260869565216, 'risk': 0.043478260869565216, 'sponsor': 0.043478260869565216, 'taxation': 0.08695652173913043, 'income': 0.08695652173913043, 'governance': 0.08695652173913043, 'performance': 0.043478260869565216, 'exposure': 0.043478260869565216, 'financial': 0.043478260869565216, 'taxable': 0.043478260869565216, 'finance': 0.043478260869565216, 'culture': 0.08695652173913043}"
social,"{'responsibility': 0.06493506493506493, 'context': 0.025974025974025976, 'entrepreneurship': 0.025974025974025976, 'technological': 0.025974025974025976, 'psychology': 0.12987012987012986, 'media': 0.03896103896103896, 'networks': 0.012987012987012988, 'analytics': 0.012987012987012988, 'economic': 0.012987012987012988, 'legal': 0.012987012987012988, 'subsystems': 0.012987012987012988, 'embeddedness': 0.012987012987012988, 'soundness': 0.012987012987012988, 'policy': 0.012987012987012988, 'ethical': 0.012987012987012988, 'development': 0.05194805194805195, 'perception': 0.012987012987012988, 'influence': 0.025974025974025976, 'moral': 0.012987012987012988, 'sexual': 0.012987012987012988, 'motivation': 0.025974025974025976, 'norms': 0.012987012987012988, 'behaviour': 0.06493506493506493, 'relationships': 0.012987012987012988, 'interactions': 0.012987012987012988, 'beings': 0.012987012987012988, 'linguistic': 0.012987012987012988, 'perspectives': 0.012987012987012988, 'cognition': 0.025974025974025976, 'intervention': 0.012987012987012988, 'biological': 0.025974025974025976, 'psychiatric': 0.025974025974025976, 'organizations': 0.012987012987012988, 'skills': 0.025974025974025976, 'competence': 0.012987012987012988, 'cognitive': 0.025974025974025976, 'interaction': 0.025974025974025976, 'problem': 0.025974025974025976, 'sciences': 0.03896103896103896, 'impact': 0.012987012987012988, 'agent': 0.012987012987012988}"
responsibility,"{'managerial': 0.2222222222222222, 'strategic': 0.2222222222222222, 'accounting': 0.1111111111111111, 'also': 0.1111111111111111, 'csr': 0.1111111111111111, 'ethics': 0.1111111111111111, 'decisionmaking': 0.1111111111111111}"
ethics,"{None: 0.16666666666666666, 'environmental': 0.08333333333333333, 'intercultural': 0.08333333333333333, 'legal': 0.08333333333333333, 'feasibility': 0.08333333333333333, 'beliefs': 0.08333333333333333, 'environment': 0.08333333333333333, 'research': 0.08333333333333333, 'pragmatic': 0.16666666666666666, 'standards': 0.08333333333333333}"
situates,{'business': 1.0}
business,"{'within': 0.025974025974025976, None: 0.05194805194805195, 'applications': 0.05194805194805195, 'intelligence': 0.06493506493506493, 'data': 0.012987012987012988, 'useful': 0.012987012987012988, 'planning': 0.025974025974025976, 'ethical': 0.012987012987012988, 'communication': 0.03896103896103896, 'written': 0.012987012987012988, 'logistics': 0.012987012987012988, 'modeling': 0.012987012987012988, 'concept': 0.012987012987012988, 'idea': 0.012987012987012988, 'model': 0.012987012987012988, 'plan': 0.03896103896103896, 'trade': 0.012987012987012988, 'environment': 0.012987012987012988, 'culture': 0.012987012987012988, 'problems': 0.03896103896103896, 'needs': 0.025974025974025976, 'requirements': 0.025974025974025976, 'process': 0.03896103896103896, 'cases': 0.025974025974025976, 'administration': 0.012987012987012988, 'management': 0.012987012987012988, 'analysis': 0.012987012987012988, 'models': 0.07792207792207792, 'webs': 0.012987012987012988, 'growth': 0.012987012987012988, 'integration': 0.012987012987012988, 'markets': 0.012987012987012988, 'opportunities': 0.012987012987012988, 'society': 0.012987012987012988, 'world': 0.025974025974025976, 'combinations': 0.012987012987012988, 'perspectives': 0.012987012987012988, 'influence': 0.012987012987012988, 'contracts': 0.025974025974025976, 'strategists': 0.012987012987012988, 'economics': 0.012987012987012988, 'income': 0.012987012987012988, 'legislative': 0.012987012987012988, 'enterprises': 0.025974025974025976, 'canada': 0.012987012987012988, 'environments': 0.012987012987012988}"
within,"{'changing': 0.125, 'social': 0.125, 'various': 0.0625, 'context': 0.1875, 'organization': 0.0625, 'given': 0.0625, 'accounting': 0.0625, 'government': 0.0625, 'organizations': 0.0625, 'biopsychosocial': 0.0625, '8': 0.0625, 'first': 0.0625}"
changing,"{'socioeconomic': 0.3333333333333333, 'international': 0.16666666666666666, 'competitive': 0.16666666666666666, 'organizations': 0.3333333333333333}"
socioeconomic,{'political': 1.0}
political,"{'technological': 0.2, 'tehnological': 0.2, 'economic': 0.2, 'risk': 0.2, 'viability': 0.2}"
technological,"{'environments': 0.2, 'political': 0.2, 'institutional': 0.2, 'social': 0.2, 'networks': 0.2}"
environments,"{'managers': 0.25, None: 0.125, 'cyber': 0.125, 'introduction': 0.25, 'topics': 0.125, 'applications': 0.125}"
must,"{'learn': 0.1111111111111111, 'complete': 0.1111111111111111, 'examine': 0.05555555555555555, 'supervised': 0.05555555555555555, 'work': 0.05555555555555555, 'submit': 0.16666666666666666, 'approved': 0.1111111111111111, 'different': 0.05555555555555555, 'provide': 0.05555555555555555, 'submitted': 0.05555555555555555, 'assembled': 0.05555555555555555, 'approve': 0.05555555555555555, 'take': 0.05555555555555555}"
distinguish,{'properly': 1.0}
properly,{'utilize': 1.0}
utilize,{'confrontational': 1.0}
confrontational,{'world': 1.0}
world,"{'lobbying': 0.25, 'pedagogically': 0.125, 'explored': 0.125, 'representational': 0.125, 'design': 0.125, 'wide': 0.125, 'modeling': 0.125}"
lobbying,"{'well': 0.6666666666666666, 'mechanisms': 0.3333333333333333}"
well,"{'collaborative': 0.16666666666666666, 'marketing': 0.08333333333333333, 'data': 0.16666666666666666, 'sociological': 0.08333333333333333, 'development': 0.25, 'longitudinal': 0.08333333333333333, 'upon': 0.08333333333333333, 'evaluations': 0.08333333333333333}"
collaborative,"{'governance': 0.4, 'tools': 0.4, 'virtual': 0.2}"
governance,"{'mechanisms': 0.2857142857142857, 'arise': 0.2857142857142857, 'mergers': 0.14285714285714285, 'reporting': 0.14285714285714285, 'case': 0.14285714285714285}"
mechanisms,"{'join': 0.15384615384615385, 'business': 0.07692307692307693, 'underlying': 0.23076923076923078, None: 0.15384615384615385, 'function': 0.15384615384615385, 'physical': 0.07692307692307693, 'encryption': 0.07692307692307693, 'design': 0.07692307692307693}"
join,{'private': 1.0}
private,"{'public': 0.5, 'networks': 0.08333333333333333, 'sector': 0.25, 'sectors': 0.16666666666666666}"
public,"{'civic': 0.10526315789473684, 'health': 0.05263157894736842, 'presentation': 0.05263157894736842, 'organization': 0.10526315789473684, 'sectors': 0.10526315789473684, 'decisionmaking': 0.05263157894736842, 'policy': 0.05263157894736842, 'private': 0.10526315789473684, 'sector': 0.15789473684210525, 'conscience': 0.05263157894736842, 'management': 0.05263157894736842, 'key': 0.10526315789473684}"
civic,{'organizations': 1.0}
address,"{'realworld': 0.25, 'challenges': 0.125, 'strategic': 0.125, 'problems': 0.125, 'automated': 0.125, 'local': 0.25}"
realworld,{'predicaments': 1.0}
predicaments,{'ethical': 1.0}
ethical,"{'management': 0.11764705882352941, 'issues': 0.29411764705882354, 'legal': 0.11764705882352941, 'cultural': 0.058823529411764705, 'decision': 0.058823529411764705, 'responsibilities': 0.058823529411764705, 'norms': 0.11764705882352941, 'principles': 0.058823529411764705, 'practice': 0.058823529411764705, 'concerns': 0.058823529411764705}"
management,"{'corporate': 0.015873015873015872, 'concepts': 0.015873015873015872, 'finance': 0.007936507936507936, 'including': 0.023809523809523808, 'accounting': 0.007936507936507936, 'context': 0.007936507936507936, 'shortterm': 0.007936507936507936, 'information': 0.023809523809523808, 'business': 0.007936507936507936, 'manufacturing': 0.007936507936507936, 'supply': 0.015873015873015872, 'control': 0.007936507936507936, 'impact': 0.007936507936507936, 'warehousing': 0.007936507936507936, 'sales': 0.015873015873015872, 'big': 0.007936507936507936, 'marketing': 0.007936507936507936, 'organizational': 0.007936507936507936, 'monograph': 0.007936507936507936, 'within': 0.007936507936507936, 'assertions': 0.007936507936507936, 'capital': 0.007936507936507936, None: 0.0873015873015873, 'immunization': 0.015873015873015872, 'performance': 0.015873015873015872, 'comprising': 0.015873015873015872, 'activities': 0.015873015873015872, 'systems': 0.023809523809523808, 'analysis': 0.007936507936507936, 'managerial': 0.007936507936507936, 'lessons': 0.007936507936507936, 'time': 0.007936507936507936, 'resources': 0.007936507936507936, 'developing': 0.007936507936507936, 'new': 0.007936507936507936, 'ecommerce': 0.007936507936507936, 'practice': 0.007936507936507936, 'accident': 0.007936507936507936, 'eg': 0.007936507936507936, 'change': 0.007936507936507936, 'evaluation': 0.007936507936507936, 'program': 0.007936507936507936, 'courses': 0.007936507936507936, 'international': 0.007936507936507936, 'mobile': 0.007936507936507936, 'management': 0.007936507936507936, 'emerging': 0.007936507936507936, 'decisionmaking': 0.007936507936507936, 'needs': 0.007936507936507936, 'position': 0.007936507936507936, 'career': 0.007936507936507936, 'managing': 0.015873015873015872, 'models': 0.007936507936507936, 'function': 0.007936507936507936, 'strategy': 0.007936507936507936, 'related': 0.007936507936507936, 'operations': 0.015873015873015872, 'methods': 0.007936507936507936, 'body': 0.007936507936507936, 'institute': 0.007936507936507936, 'risk': 0.007936507936507936, 'determining': 0.007936507936507936, 'communication': 0.007936507936507936, 'design': 0.007936507936507936, 'fast': 0.007936507936507936, 'erp': 0.007936507936507936, 'issues': 0.023809523809523808, 'challenges': 0.007936507936507936, 'frameworks': 0.007936507936507936, 'overview': 0.007936507936507936, 'across': 0.007936507936507936, 'problems': 0.015873015873015872, 'detailed': 0.007936507936507936, 'implementation': 0.007936507936507936, 'decisions': 0.007936507936507936, 'major': 0.007936507936507936, 'canadian': 0.007936507936507936, 'techniques': 0.007936507936507936, 'linear': 0.007936507936507936, 'governance': 0.007936507936507936, 'service': 0.007936507936507936, 'workfamily': 0.015873015873015872, 'faculty': 0.007936507936507936, 'object': 0.007936507936507936, 'process': 0.007936507936507936, 'virtual': 0.007936507936507936, 'role': 0.007936507936507936, 'case': 0.007936507936507936, 'standards': 0.007936507936507936, 'highlevel': 0.007936507936507936, 'security': 0.007936507936507936, 'data': 0.007936507936507936, 'interest': 0.007936507936507936, 'high': 0.007936507936507936, 'applications': 0.007936507936507936, 'distributed': 0.007936507936507936}"
